numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
6862,Ashleigh Thompson-Thomson,Margaret Khan,KOFY08601414367527,5,0.1864734838,0.0,2006-06-19T00:00:00,40,15462.25,500000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.0,500000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,10843364.0,2991961.0,15905142.0,12913181.0,0.0,999466.0,3414722.0,23148252.0,14388136.0,12.0,8760116.0,1992.0,Acima de 17 anos,800000.0,False,False,1.0,1329795.0,2020-12-02T17:16:33
6865,Jenna Buckley,Carl Daniels,JNSA98292494790549,0,0.0,0.0,2017-07-31T16:14:48,0,0.0,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,50000.0,2020-02-05T19:14:37,2019-12-31T00:00:00,282570000.0,104850000.0,306090000.0,200240000.0,0.0,145320000.0,62000000.0,1126664000.0,341664000.0,12.0,785000000.0,2008.0,De 11 a 16 anos,100000.0,False,False,0.0,148500.0,2020-12-02T18:12:25
6872,Sarah Marsden,Heather Doyle,ZIAA09220707861388,4,0.3079257801,0.0,2017-02-23T00:00:00,0,0.0,160000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,160000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,7461355.0,218949.0,7696238.0,7286391.0,0.0,5878838.0,487492.0,4790073.0,2402394.0,12.0,2387679.0,2012.0,De 6 a 10 anos,200000.0,False,False,1.0,313653.0,2020-12-02T19:19:30
6927,Dr. Jake Robinson,Mr. Kevin Lee,VDJL78696599252677,0,0.3400470868,0.0,2015-01-12T00:00:00,43,32264.11,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,80000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,606494.0,103402.0,606494.0,503092.0,0.0,0.0,520007.0,4772999.0,2233927.0,12.0,2539072.0,2014.0,De 6 a 10 anos,50000.0,False,False,1.0,72600.0,2020-12-03T20:28:02
6931,Mr. Christian Phillips,Vanessa Shah-Price,WNBI44103763295229,4,0.3989342002,0.0,2011-08-02T00:00:00,52,206985.86,500000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,-0.86602540378444,350000.0,2020-02-05T19:14:37,2020-09-30T03:00:00,14491910.0,2369296.0,14590966.0,12221669.0,0.0,7318996.0,4927531.0,13243246.0,5041978.0,9.0,8201268.0,1979.0,Acima de 17 anos,600000.0,False,False,1.0,1333750.0,2020-12-03T20:33:08
7027,Matthew Jones-Harrison,Albert Crawford,BVGM48853278977443,234,0.3700948127,0.0,2006-02-23T00:00:00,95,564565.41,2500000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,2500000.0,2020-02-05T19:14:37,2020-09-30T03:00:00,43567652.0,18487251.0,45047845.0,26378194.0,0.0,20726514.0,12695399.0,103305665.0,31312352.0,9.0,71993313.0,2003.0,Acima de 17 anos,2000000.0,False,False,1.0,1080395.0,2020-12-07T18:19:09
7035,Mr. Reece Davies,Antony Walsh,IHXJ81732847047007,53,0.2648957305,0.0,2009-04-08T00:00:00,8,33420.0,170000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.8928571428571428,0.1071428571428571,-0.866025403784439,170000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,22187992.0,2959093.0,24618228.0,22561000.0,0.0,11583368.0,7778000.0,9139060.0,3039291.0,12.0,6099769.0,2000.0,Acima de 17 anos,450000.0,False,False,0.25,1701032.0,2020-12-07T20:40:56
7042,Dr. Graeme Butler,Mohammed Cook,MUIG89897730094895,35,0.5988474046,0.0,2013-08-15T00:00:00,42,131000.0,500000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,350000.0,2020-02-05T19:14:37,2019-12-31T06:00:00,8328552.0,2091504.0,15041556.0,12950051.0,0.0,3228053.0,1055863.0,22828382.0,8167652.0,12.0,14660730.0,2010.0,De 6 a 10 anos,1000000.0,False,False,1.0,163370.0,2020-12-08T13:17:22
7043,Marian Cooke,Vanessa Davidson-Humphries,DRAM03676965985459,31,0.331470148,0.0,2013-12-16T00:00:00,8,18315.98,300000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,300000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,7631722.0,1904578.0,7810202.0,5805887.0,0.0,3051366.0,1872625.0,19873252.0,8288577.0,12.0,11584675.0,2013.0,De 6 a 10 anos,50000.0,False,False,1.0,2710203.0,2020-12-08T13:25:06
7072,Richard Johnson,Sean Ali,IDCD54168176325806,27,0.292221121,0.0,2008-01-18T00:00:00,0,4133.34,150000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.866025403784439,150000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,23686339.0,4828855.0,25683558.0,18743273.0,0.0,11272713.0,8858065.0,46265229.0,22408153.0,12.0,23857076.0,1979.0,Acima de 17 anos,1500000.0,False,False,1.0,4022879.0,2020-12-08T17:01:36
7084,Gordon Hartley,Joe Knight,FHUH71392041503586,24,0.4328727165,0.0,2015-09-17T00:00:00,15,49972.04,250000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.157465945371576,250000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,4345917.0,2375961.0,4774632.0,2398671.0,0.0,3412929.0,384709.0,10354594.0,7264567.0,12.0,3090027.0,2012.0,De 6 a 10 anos,600000.0,False,False,0.9587531364,90344.0,2020-12-09T13:17:01
7103,Richard Johnson,Sean Ali,IDCD54168176325806,27,0.292221121,0.0,2008-01-18T00:00:00,0,4133.34,150000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.866025403784439,150000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,23686339.0,4828855.0,25683558.0,18743273.0,0.0,11272713.0,8858065.0,46265229.0,22408153.0,12.0,23857076.0,1979.0,Acima de 17 anos,1500000.0,False,False,1.0,4022879.0,2020-12-09T14:05:09
7114,Dr. Karl Webster,Harry Robinson,CQFL28442892468834,8,0.4523612213,0.0,2007-08-29T00:00:00,41,767078.27,1000000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,-0.89895028654329,1000000.0,2020-02-05T19:14:37,2020-08-31T03:00:00,17835544.0,9953825.0,20811945.0,10858119.0,0.0,3789277.0,5460215.0,33286596.0,13057423.0,8.0,20229173.0,1990.0,Acima de 17 anos,260000.0,False,False,0.9370702299,228000.0,2020-12-09T17:25:15
7121,Brenda Walker,Robin Howe-Quinn,IAXE85426118742469,10,0.3300473189,0.0,2009-11-10T00:00:00,18,10244.8,130000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-6.92e-14,130000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,3387810.0,468985.0,3903114.0,3434000.0,0.0,279406.0,1809845.0,7817771.0,2687660.0,12.0,5130111.0,1986.0,Acima de 17 anos,140000.0,False,False,1.0,310500.0,2020-12-09T18:45:03
7123,Bethany Allen-Thomas,Dr. Kieran Morris,TVAI03236080886003,411,0.2932141791,0.0,2006-07-24T00:00:00,47,44094.17,105000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.785408477489817,105000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,3773721.0,1016003.0,4152165.0,2746154.0,0.0,559833.0,1008522.0,9372241.0,3626208.0,12.0,5746033.0,1984.0,Acima de 17 anos,500000.0,False,False,0.8866584856,162000.0,2020-12-09T18:44:13
7131,Mr. Oliver Smith,Keith Phillips,BJFT44606626957518,8,0.3539798522,0.0,2019-05-24T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9285714285714284,0.0714285714285714,0.866025403784439,50000.0,2020-02-05T19:14:37,2019-12-31T00:00:00,28336292.0,8258925.0,35070822.0,21752533.0,0.0,5633313.0,701979.0,43917342.0,17774169.0,12.0,26143173.0,2010.0,De 6 a 10 anos,18022391.0,False,False,1.0,360000.0,2020-12-09T20:39:37
7142,Jonathan Wilson,Jordan Stevens,TPCC73510080166076,4,0.4698549008,0.0,2015-03-03T00:00:00,83,17107.18,60000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,60000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,1081739.0,323191.0,1488698.0,1165407.0,0.0,205395.0,528757.0,3218464.0,849662.0,12.0,2368802.0,2013.0,De 6 a 10 anos,200000.0,False,False,1.0,140365.0,2020-12-10T13:20:21
7170,Lucy Gray,Ben Brown,LWZN28492640038620,3,0.4464826513,0.0,2020-03-11T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,50000.0,2020-02-05T19:14:37,2019-12-31T00:00:00,73346249.0,15889843.0,118886939.0,102987096.0,0.0,13595772.0,31702220.0,66129082.0,-4111822.0,12.0,70240904.0,1995.0,Acima de 17 anos,231652074.0,False,False,1.0,8880000.0,2020-12-10T16:45:28
7194,Damian McDonald,Miss Nicola Smith,HAXQ61960999837183,5,0.5117253784,0.0,2019-04-30T00:00:00,18,87561.0,1200000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,800000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,46189628.0,2253845.0,47681814.0,45427968.0,0.0,11155790.0,13026332.0,29142843.0,0.0,6.0,0.0,2010.0,De 6 a 10 anos,1200000.0,False,False,1.0,3818000.0,2020-12-10T20:55:34
7195,Stewart Smith,Ms. Carol Stevenson,LMYX91816699890771,5,0.6010166008,0.0,2014-02-18T00:00:00,0,0.0,600000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,-0.866025405082641,600000.0,2020-02-05T19:14:37,2020-03-31T03:00:00,328778517.0,86495339.0,345824174.0,245430146.0,0.0,95497476.0,161516549.0,387672746.0,114177949.0,3.0,273494797.0,2004.0,De 11 a 16 anos,19000000.0,False,False,0.9999999763,0.0,2020-12-11T13:02:09
7196,Katy Walker,Marian Dawson-Leonard,BUMM22579586111909,0,0.5012166693,0.0,2020-09-15T00:00:00,0,0.0,145000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,145000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,12069261.0,10407632.0,14369543.0,3959940.0,0.0,4220824.0,5356437.0,61923384.0,23377528.0,12.0,38545856.0,1988.0,Acima de 17 anos,6900.0,False,False,1.0,1761409.0,2020-12-11T13:06:22
7204,Joyce Ward,Mark Martin,GRTO26476605372312,2,0.2606411612,0.0,2019-03-20T00:00:00,126,158627.16,220000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.0,170000.0,2020-02-05T19:14:37,2020-07-31T03:00:00,5032853.0,4250632.0,5806308.0,1101916.0,0.0,1546594.0,2162388.0,2047885.0,1011094.0,7.0,1036791.0,2013.0,De 6 a 10 anos,0.0,False,False,1.0,106800.0,2020-12-11T13:43:30
7221,Richard Johnson,Sean Ali,IDCD54168176325806,27,0.292221121,0.0,2008-01-18T00:00:00,0,4133.34,150000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.866025403784439,150000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,23686339.0,4828855.0,25683558.0,18743273.0,0.0,11272713.0,8858065.0,46265229.0,22408153.0,12.0,23857076.0,1979.0,Acima de 17 anos,1500000.0,False,False,1.0,4022879.0,2020-12-14T13:41:22
7242,Francis Hunter,Judith Roberts,VTBP28229782439478,4,0.2813948662,0.0,2016-01-06T00:00:00,51,54801.51,250000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.866025403784439,250000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,34119353.0,1917607.0,36924735.0,34992856.0,0.0,7585957.0,0.0,21236098.0,6275836.0,12.0,14960262.0,1992.0,Acima de 17 anos,1000000.0,False,False,1.0,2387870.0,2020-12-14T18:04:53
7265,Ricky Jones,Dr. Alan Hughes,SRIH96591028416406,91,0.0,0.0,2006-06-26T15:16:06,0,0.0,650000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.857845948957112,650000.0,2020-02-05T19:14:37,2019-12-31T06:00:00,16824762.0,2239479.0,18882820.0,16441174.0,0.0,13006937.0,4395779.0,31707660.0,8360944.0,12.0,23346716.0,1994.0,Acima de 17 anos,1000000.0,False,False,0.0,2279806.0,2020-12-15T12:37:35
7275,Dr. Danny Pritchard,Dr. Holly Smith,IGFE92004103935062,0,0.0,0.0,2018-01-31T11:39:03,0,0.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,100000.0,2020-02-05T19:14:37,2020-06-30T03:00:00,3322354.0,387538.0,4015491.0,743265.0,0.0,2043765.0,838801.0,5597867.0,2300182.0,6.0,3297685.0,2012.0,De 6 a 10 anos,400000.0,False,False,0.0,54000.0,2020-12-15T13:26:55
7324,Dr. Karen Robinson,Jemma Hawkins,GGZG90737805605887,42,0.0,0.0,2014-12-09T10:16:01,0,0.0,1200000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.186255286320386,1100000.0,2020-02-05T19:14:37,2020-09-30T03:00:00,12180931.0,9784101.0,12758967.0,7382989.0,0.0,4006604.0,7843018.0,43053130.0,18207173.0,9.0,24845957.0,1998.0,Acima de 17 anos,100000.0,False,False,0.0,379500.0,2020-12-16T16:02:34
7335,Jane Collins,Katy Holmes,LPUT85415010932286,0,0.3605046344,0.0,2013-06-26T00:00:00,84,8870.4,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,50000.0,2020-02-05T19:14:37,2019-12-31T00:00:00,1630710.0,551222.0,2175062.0,1623839.0,0.0,542202.0,536406.0,6834603.0,3131841.0,12.0,3702762.0,1994.0,Acima de 17 anos,10000.0,False,False,1.0,798335.0,2020-12-16T19:38:37
7339,Brian Moore-Cole,Donald Bruce,FSJO16473187977062,5,0.4305845627,0.0,2015-05-07T00:00:00,0,44800.0,60000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,60000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,3179867.0,161331.0,3204216.0,3042884.0,0.0,0.0,1568032.0,2303078.0,1168724.0,12.0,1134354.0,1999.0,Acima de 17 anos,10000.0,False,False,0.567622393,16280.0,2020-12-16T19:58:20
7367,Mr. Callum Shaw,Sylvia Wilson,PJFO00778295358970,8,0.1677956894,0.0,2013-03-25T00:00:00,65,97342.26,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,-0.211720506500133,100000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,3721491.0,1332062.0,3954907.0,2622845.0,0.0,1662003.0,683958.0,4979494.0,1859473.0,12.0,3120021.0,1989.0,Acima de 17 anos,400000.0,False,False,0.9919593816,280500.0,2020-12-17T17:11:36
7380,Kimberley Roberts,Amanda Stone,KHQP11157333328779,2,0.4658109107,0.0,2016-01-15T00:00:00,196,37800.0,300000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,300000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,3049596.0,2289522.0,3473273.0,1066900.0,0.0,1108073.0,891051.0,19441308.0,10120704.0,12.0,9320604.0,2009.0,De 11 a 16 anos,100000.0,False,False,1.0,1236834.0,2020-12-17T20:26:29
7382,Frederick Watkins,Philip Thompson-Martin,PINS47108800527481,3,0.3371584974,0.0,2014-02-10T00:00:00,0,0.0,70000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,70000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,12936195.0,657592.0,13970616.0,13313024.0,0.0,2750926.0,5097290.0,25852518.0,7825728.0,12.0,18026790.0,1990.0,Acima de 17 anos,500000.0,False,False,1.0,59400.0,2020-12-18T13:46:36
7424,Derek Dawson,Andrew Brown,UOLE40074413193927,4,0.5213527664,0.0,2015-10-21T00:00:00,0,0.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,80000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,3724986.0,1037009.0,3762616.0,2725606.0,0.0,0.0,3653354.0,2970327.0,1038992.0,12.0,1931335.0,2009.0,De 11 a 16 anos,100000.0,False,False,1.0,16200.0,2020-12-22T10:54:08
7477,Thomas Cooper,Hugh Chapman,XNAP40795453221979,3,0.479719888,0.0,2014-07-11T00:00:00,110,48121.99,80000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.866025403784439,80000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,519625.0,200293.0,828100.0,627807.0,0.0,0.0,233983.0,1900333.0,203377.0,12.0,1696956.0,1990.0,Acima de 17 anos,200000.0,False,False,1.0,66600.0,2020-12-23T19:38:38
7488,Denise Woods,Janice Hale-Jones,NBLH48067776831197,8,0.3978981822,0.0,2007-02-05T00:00:00,96,15960.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,100000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,12210390.0,766760.0,12451455.0,11684694.0,0.0,1698562.0,3364818.0,6941291.0,2442933.0,12.0,4498358.0,2003.0,Acima de 17 anos,100000.0,False,False,1.0,499500.0,2020-12-23T21:15:40
7548,Julie Kemp,Hannah Martin,NNJH94241493518392,21,0.1968734375,0.0,2010-01-27T00:00:00,0,0.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.8928571428571428,0.1071428571428571,0.0,100000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,6787514.0,610645.0,7195638.0,4531097.0,0.0,2854285.0,214385.0,13213034.0,11684292.0,12.0,1528742.0,1992.0,Acima de 17 anos,1500000.0,False,False,1.0,1449079.0,2020-12-29T13:16:24
7571,Dr. Danielle King,Mohamed Rose,UFEP38146494896325,0,0.3438945006,0.0,2016-08-24T00:00:00,0,0.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,100000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,9145936.0,1894556.0,9147367.0,7252810.0,0.0,3841848.0,1049676.0,8856332.0,5297008.0,12.0,3559324.0,2014.0,De 6 a 10 anos,80000.0,False,False,1.0,9990.0,2020-12-29T16:52:09
7595,Danielle Middleton,Ms. Sophie Perry,NELW58002256713089,4,0.382102052,0.0,2016-11-04T00:00:00,19,36736.13,380000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.866025403784439,380000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,63220976.0,61446010.0,64437727.0,1376433.0,0.0,20544058.0,30510478.0,200771296.0,36737624.0,12.0,164033672.0,1982.0,Acima de 17 anos,350000.0,False,False,1.0,26782545.0,2020-12-29T19:34:29
7664,Leslie Anderson-Hammond,Caroline Rhodes,KEKV08648957208222,4,0.2955313769,0.0,2015-01-22T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,50000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,2086476.0,1963467.0,2093467.0,130000.0,0.0,916484.0,521614.0,4311053.0,1558954.0,12.0,2752099.0,2014.0,De 6 a 10 anos,130000.0,False,False,1.0,41400.0,2021-01-05T13:12:20
7706,Joel Taylor,Ronald Payne,BWPF03905959995553,0,0.0,0.0,2015-12-15T10:14:25,0,0.0,70000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,70000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,6467534.0,5946642.0,7221378.0,554705.0,0.0,4654006.0,3660119.0,38547815.0,13756623.0,12.0,24791192.0,1972.0,Acima de 17 anos,88000.0,False,False,0.0,2958323.0,2021-01-06T19:46:45
7750,Ms. Geraldine Singh,Sandra Anderson,IOIC59548014135224,4,0.2056178239,0.0,2017-01-31T00:00:00,0,0.0,160000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.0,160000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,4433096.0,2200921.0,4517091.0,2316169.0,0.0,1027255.0,2187561.0,8833287.0,7759498.0,12.0,1073789.0,2013.0,De 6 a 10 anos,587590.0,False,False,1.0,285000.0,2021-01-07T13:50:43
7807,Dr. Guy Cook,Nigel Archer-Hicks,XBOU90485975657962,8,0.4727089922,0.0,2013-02-28T00:00:00,0,0.0,70000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,-0.866025403784438,70000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,60156667.0,7657273.0,61219436.0,53562162.0,0.0,36337592.0,6757273.0,42267812.0,22675803.0,12.0,19592009.0,1993.0,Acima de 17 anos,50000.0,False,False,0.8644430654,727500.0,2021-01-11T14:50:06
7811,Amy Moore-James,Karen Sinclair-Grant,DCNC68630446435434,7,0.4784275973,0.0,2016-10-13T00:00:00,20,209794.37,1500000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,-0.866025403784439,800000.0,2020-02-05T19:14:37,2020-09-30T03:00:00,26191522.0,7501813.0,26279924.0,17140672.0,0.0,8606373.0,2711613.0,10701729.0,3229508.0,9.0,7472221.0,2010.0,De 6 a 10 anos,1000000.0,False,False,0.9837729653,15043086.0,2021-01-11T14:08:19
7828,Eric Hall-Akhtar,Miss Andrea Watson,JRPE65044906323662,137,0.4672281746,0.0,2006-05-09T00:00:00,0,0.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,100000.0,2020-02-05T19:14:37,2020-11-30T03:00:00,15238065.0,246242.0,17967742.0,13358136.0,0.0,3270499.0,5447702.0,18296066.0,9080091.0,11.0,9215975.0,1993.0,Acima de 17 anos,500000.0,False,False,1.0,152000.0,2021-01-11T19:02:02
7899,Brenda Cartwright-Goddard,Dr. Matthew Wright,JHCT31571283180596,0,0.3866329387,0.0,2016-01-29T00:00:00,0,22692.0,70000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,70000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,53050661.0,46142463.0,55236137.0,9060386.0,0.0,7172168.0,8405953.0,95265517.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,400000.0,False,False,1.0,249200.0,2021-01-13T14:58:56
7935,Bethan Doyle,Patricia Kennedy,MHLI22998945963893,89,0.3314313485,0.0,2014-04-10T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,50000.0,2020-02-05T19:14:37,2019-12-31T00:00:00,5551460.0,180435.0,6100398.0,5919962.0,0.0,48937.0,180435.0,18153616.0,5717650.0,12.0,12435966.0,2005.0,De 11 a 16 anos,500000.0,False,False,1.0,1149402.0,2021-01-14T15:28:28
7950,Brian Moore-Cole,Donald Bruce,FSJO16473187977062,5,0.4305845627,0.0,2015-05-07T00:00:00,0,44800.0,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,-0.866025403784439,50000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,3179867.0,161331.0,3204216.0,3042884.0,0.0,0.0,1568032.0,2303078.0,1168724.0,12.0,1134354.0,1999.0,Acima de 17 anos,10000.0,False,False,0.567622393,16280.0,2021-01-14T19:19:25
7959,Thomas Cooper,Hugh Chapman,XNAP40795453221979,3,0.479719888,0.0,2014-07-11T00:00:00,110,48121.99,300000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,1.24e-14,80000.0,2020-02-05T19:14:37,2020-10-31T03:00:00,2393760.0,173258.0,2702235.0,627807.0,0.0,81056.0,2035556.0,2003041.0,2003041.0,10.0,0.0,1990.0,Acima de 17 anos,200000.0,False,False,1.0,66600.0,2021-01-14T21:16:59
7963,Matthew Winter,Kirsty Shaw,RUQM53031222621242,3,0.2011523118,0.0,2016-03-02T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,-0.866025403784438,50000.0,2020-02-05T19:14:37,2019-12-31T00:00:00,696525.0,216968.0,870117.0,653148.0,0.0,541796.0,42769.0,2546820.0,1466392.0,12.0,1080428.0,2009.0,De 11 a 16 anos,80000.0,False,False,0.9484933045,163444.0,2021-01-15T14:37:08
7978,Shaun Smith,Alex Lamb,WNVJ91334935595441,45,0.4006444775,0.0,2009-01-14T00:00:00,30,78751.34,90000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,80000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,7042763.0,291453.0,7574818.0,7283365.0,0.0,715841.0,0.0,4925896.0,2339709.0,12.0,2586187.0,1992.0,Acima de 17 anos,100000.0,False,False,1.0,462500.0,2021-01-15T17:25:02
8001,Dean Davies,Eleanor Browne,MJDO61099091321371,3,0.4185347146,0.0,2013-04-24T00:00:00,0,29790.46,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.447596113594012,90000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,2770491.0,347882.0,2846875.0,2461402.0,0.0,482774.0,1744444.0,3491247.0,1744360.0,12.0,1746887.0,2012.0,De 6 a 10 anos,400000.0,False,False,1.0,712250.0,2021-01-18T15:38:12
8034,Thomas Allen,Linda Cook,AMTY32020615312575,4,0.4348023596,0.0,2015-09-16T00:00:00,27,20838.54,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,60000.0,2020-02-05T19:14:37,2020-06-30T03:00:00,2437912.0,790495.0,2444687.0,1432244.0,0.0,262938.0,1009434.0,1968864.0,750174.0,6.0,1218690.0,2015.0,De 6 a 10 anos,40000.0,False,False,1.0,11840.0,2021-01-19T14:54:38
